@relation 'census_income-weka.filters.unsupervised.attribute.Remove-R2-4,7,9,14'

@attribute age numeric
@attribute education-num numeric
@attribute marital-status {Married-civ-spouse,Divorced,Never-married,Separated,Widowed,Married-spouse-absent,Married-AF-spouse}
@attribute relationship {Wife,Own-child,Husband,Not-in-family,Other-relative,Unmarried}
@attribute sex {Female,Male}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute class {>50K,<=50K}

@data
44,10,Married-spouse-absent,Unmarried,Male,0,0,40,<=50K
19,9,Never-married,Own-child,Male,0,0,20,<=50K
20,9,Never-married,Not-in-family,Male,0,0,48,<=50K
23,9,Never-married,Own-child,Female,0,0,40,<=50K
58,9,Married-civ-spouse,Husband,Male,0,0,53,>50K
20,8,Never-married,Own-child,Male,0,0,40,<=50K
62,9,Married-civ-spouse,Husband,Male,0,0,12,<=50K
25,9,Never-married,Own-child,Female,4416,0,40,<=50K
67,13,Married-civ-spouse,Husband,Male,0,0,2,<=50K
37,12,Married-civ-spouse,Husband,Male,0,0,40,>50K
36,9,Divorced,Own-child,Female,1831,0,40,<=50K
38,11,Separated,Unmarried,Female,0,0,20,<=50K
23,9,Divorced,Unmarried,Female,0,0,80,<=50K
28,9,Married-civ-spouse,Wife,Female,0,0,40,<=50K
25,9,Divorced,Own-child,Male,0,0,40,<=50K
41,16,Married-civ-spouse,Husband,Male,15024,0,55,>50K
63,13,Married-civ-spouse,Husband,Male,0,1848,40,>50K
60,9,Married-civ-spouse,Husband,Male,0,0,30,<=50K
31,9,Married-civ-spouse,Husband,Male,0,0,50,<=50K
29,9,Married-civ-spouse,Husband,Male,0,0,37,<=50K
37,13,Married-civ-spouse,Wife,Female,7688,0,45,>50K
51,5,Married-civ-spouse,Husband,Male,0,0,40,<=50K
45,10,Married-civ-spouse,Husband,Male,7298,0,40,>50K
27,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
18,10,Never-married,Own-child,Male,0,0,20,<=50K
34,9,Divorced,Unmarried,Female,0,0,40,<=50K
66,16,Married-civ-spouse,Husband,Male,0,2377,25,>50K
36,9,Married-civ-spouse,Husband,Male,0,0,35,<=50K
35,13,Divorced,Unmarried,Female,0,0,40,<=50K
27,9,Married-civ-spouse,Husband,Male,0,0,45,<=50K
29,10,Divorced,Own-child,Female,1831,0,40,<=50K
25,9,Never-married,Own-child,Female,0,0,40,<=50K
22,10,Never-married,Own-child,Male,0,0,32,>50K
41,10,Married-civ-spouse,Husband,Male,0,0,48,>50K
20,12,Never-married,Own-child,Male,0,0,20,<=50K
52,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
34,10,Separated,Unmarried,Female,0,0,37,<=50K
44,15,Divorced,Not-in-family,Male,0,0,45,>50K
50,14,Divorced,Not-in-family,Female,0,0,40,>50K
49,13,Married-civ-spouse,Husband,Male,0,0,50,>50K
71,15,Married-civ-spouse,Husband,Male,0,0,28,<=50K
20,9,Never-married,Other-relative,Male,0,0,25,<=50K
59,9,Married-civ-spouse,Husband,Male,0,0,60,>50K
41,3,Married-civ-spouse,Husband,Male,3411,0,40,<=50K
38,10,Divorced,Not-in-family,Female,0,0,42,<=50K
55,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
17,5,Never-married,Unmarried,Female,0,0,20,<=50K
45,13,Married-civ-spouse,Husband,Male,0,0,55,>50K
43,9,Divorced,Unmarried,Male,0,0,30,<=50K
19,8,Never-married,Own-child,Male,0,0,25,<=50K
33,9,Divorced,Own-child,Female,0,0,40,<=50K
63,9,Never-married,Not-in-family,Male,0,0,40,<=50K
39,9,Divorced,Not-in-family,Male,8614,0,50,>50K
34,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
31,12,Never-married,Unmarried,Male,0,0,40,<=50K
21,8,Married-civ-spouse,Husband,Male,0,0,40,<=50K
23,11,Never-married,Other-relative,Female,0,0,36,<=50K
20,10,Never-married,Own-child,Female,0,0,8,<=50K
45,13,Divorced,Not-in-family,Male,0,0,60,>50K
59,9,Married-civ-spouse,Husband,Male,0,0,50,<=50K
58,14,Married-civ-spouse,Husband,Male,15024,0,40,>50K
66,9,Widowed,Unmarried,Female,0,0,35,>50K
37,11,Married-civ-spouse,Wife,Female,0,1887,35,>50K
29,10,Divorced,Own-child,Male,0,0,40,<=50K
32,13,Divorced,Not-in-family,Female,0,0,40,<=50K
39,13,Married-civ-spouse,Husband,Male,0,1902,50,>50K
57,9,Widowed,Unmarried,Female,0,0,45,<=50K
57,14,Married-civ-spouse,Husband,Male,0,0,40,>50K
50,9,Married-spouse-absent,Not-in-family,Male,0,0,60,<=50K
44,13,Married-civ-spouse,Husband,Male,15024,0,65,>50K
56,11,Married-civ-spouse,Husband,Male,0,0,40,>50K
26,14,Never-married,Not-in-family,Female,0,0,48,<=50K
26,11,Never-married,Own-child,Male,0,0,65,<=50K
33,13,Married-civ-spouse,Husband,Male,0,0,40,>50K
36,11,Married-civ-spouse,Husband,Male,0,0,60,>50K
45,10,Married-civ-spouse,Husband,Male,0,0,40,>50K
56,16,Divorced,Not-in-family,Female,0,1669,38,<=50K
23,10,Never-married,Own-child,Male,0,0,36,<=50K
23,10,Never-married,Not-in-family,Male,0,0,25,<=50K
35,13,Divorced,Not-in-family,Male,0,0,40,<=50K
39,13,Married-civ-spouse,Wife,Female,7688,0,32,>50K
45,9,Divorced,Not-in-family,Male,0,0,40,<=50K
21,10,Never-married,Own-child,Female,0,0,25,<=50K
56,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
31,9,Never-married,Own-child,Female,0,0,40,<=50K
44,8,Never-married,Not-in-family,Male,0,0,36,<=50K
31,9,Married-civ-spouse,Husband,Male,5013,0,40,<=50K
20,9,Never-married,Own-child,Male,0,0,38,<=50K
44,9,Married-civ-spouse,Husband,Male,0,0,40,>50K
19,10,Never-married,Own-child,Female,0,0,23,<=50K
23,10,Never-married,Not-in-family,Female,0,0,40,<=50K
21,9,Never-married,Own-child,Male,0,0,40,<=50K
29,14,Married-civ-spouse,Husband,Male,0,0,15,<=50K
33,10,Separated,Not-in-family,Female,0,0,30,<=50K
46,9,Divorced,Not-in-family,Male,0,0,48,>50K
36,10,Married-civ-spouse,Husband,Male,15024,0,60,>50K
70,14,Married-civ-spouse,Husband,Male,9386,0,30,>50K
19,9,Never-married,Not-in-family,Female,0,0,37,<=50K
29,10,Married-civ-spouse,Own-child,Female,0,0,40,<=50K
34,12,Never-married,Unmarried,Male,0,0,50,<=50K
26,10,Never-married,Not-in-family,Male,0,0,40,<=50K
30,13,Never-married,Not-in-family,Female,0,0,40,<=50K
34,10,Never-married,Not-in-family,Female,0,0,40,<=50K
28,9,Never-married,Own-child,Male,0,0,48,<=50K
76,13,Married-civ-spouse,Husband,Male,20051,0,50,>50K
19,8,Never-married,Own-child,Male,0,0,40,<=50K
45,6,Married-civ-spouse,Husband,Male,2829,0,40,<=50K
24,10,Never-married,Not-in-family,Male,0,0,30,>50K
37,13,Married-civ-spouse,Husband,Male,0,0,40,>50K
24,13,Married-civ-spouse,Husband,Male,0,0,30,<=50K
24,13,Never-married,Not-in-family,Female,0,0,42,<=50K
40,9,Married-civ-spouse,Husband,Male,0,0,45,>50K
20,10,Never-married,Own-child,Male,0,0,20,<=50K
23,7,Married-civ-spouse,Husband,Male,0,0,40,<=50K
25,10,Never-married,Not-in-family,Female,0,0,40,<=50K
64,12,Never-married,Other-relative,Female,0,0,30,<=50K
53,14,Married-civ-spouse,Husband,Male,0,1977,55,>50K
28,10,Married-civ-spouse,Own-child,Female,0,0,40,<=50K
52,14,Married-civ-spouse,Husband,Male,0,0,40,>50K
28,15,Never-married,Not-in-family,Male,0,0,50,<=50K
31,12,Married-civ-spouse,Husband,Male,0,0,55,>50K
77,13,Never-married,Not-in-family,Female,0,0,10,<=50K
22,9,Never-married,Own-child,Male,0,0,40,<=50K
38,13,Never-married,Not-in-family,Male,0,0,55,<=50K
25,10,Never-married,Unmarried,Female,0,0,40,<=50K
50,9,Married-civ-spouse,Husband,Male,0,0,40,>50K
53,9,Married-civ-spouse,Husband,Male,0,0,60,<=50K
24,9,Never-married,Not-in-family,Male,0,0,40,<=50K
33,9,Married-civ-spouse,Husband,Male,0,0,50,>50K
57,14,Married-civ-spouse,Husband,Male,15024,0,40,>50K
39,15,Married-civ-spouse,Wife,Female,15024,0,48,>50K
30,10,Divorced,Not-in-family,Male,0,0,30,<=50K
31,9,Married-civ-spouse,Husband,Male,0,0,40,>50K
39,10,Never-married,Own-child,Male,0,0,40,<=50K
30,13,Never-married,Own-child,Female,0,0,65,<=50K
48,10,Separated,Unmarried,Female,0,0,44,<=50K
39,9,Married-civ-spouse,Husband,Male,0,0,45,>50K
34,9,Never-married,Own-child,Male,0,1980,40,<=50K
45,14,Married-civ-spouse,Husband,Male,0,0,50,>50K
32,7,Divorced,Unmarried,Female,0,0,40,<=50K
40,10,Never-married,Not-in-family,Female,0,0,50,<=50K
17,6,Never-married,Own-child,Female,0,0,15,<=50K
25,9,Married-civ-spouse,Husband,Male,0,0,84,<=50K
42,10,Married-civ-spouse,Husband,Male,0,0,57,<=50K
66,13,Married-civ-spouse,Other-relative,Male,0,0,99,<=50K
63,9,Widowed,Not-in-family,Male,0,0,70,<=50K
43,4,Married-civ-spouse,Husband,Male,0,0,25,<=50K
26,9,Never-married,Not-in-family,Male,0,0,20,<=50K
23,9,Married-civ-spouse,Wife,Female,0,0,40,>50K
39,15,Married-civ-spouse,Husband,Male,0,0,55,>50K
47,9,Married-civ-spouse,Husband,Male,0,0,40,>50K
36,9,Never-married,Not-in-family,Female,0,0,48,<=50K
35,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
25,9,Never-married,Not-in-family,Male,0,0,40,<=50K
21,10,Never-married,Own-child,Female,0,0,15,<=50K
46,9,Married-civ-spouse,Wife,Female,0,0,40,<=50K
43,6,Married-civ-spouse,Husband,Male,0,0,40,<=50K
31,16,Married-civ-spouse,Husband,Male,0,1977,70,>50K
41,9,Divorced,Unmarried,Female,0,0,60,<=50K
50,9,Widowed,Unmarried,Female,0,0,35,<=50K
36,7,Separated,Not-in-family,Female,0,0,32,<=50K
45,4,Married-civ-spouse,Husband,Male,0,0,65,>50K
50,7,Married-civ-spouse,Husband,Male,0,0,50,>50K
52,4,Married-civ-spouse,Wife,Female,0,0,50,<=50K
40,16,Married-civ-spouse,Husband,Male,0,0,40,>50K
55,13,Married-civ-spouse,Husband,Male,15024,0,55,>50K
51,15,Married-civ-spouse,Husband,Male,0,0,40,>50K
30,10,Married-civ-spouse,Husband,Male,7688,0,40,>50K
56,14,Divorced,Not-in-family,Female,0,0,39,<=50K
35,9,Married-civ-spouse,Husband,Male,0,0,48,<=50K
55,6,Married-civ-spouse,Husband,Male,0,0,35,<=50K
30,9,Never-married,Unmarried,Female,0,0,40,<=50K
34,9,Never-married,Not-in-family,Male,0,0,40,<=50K
36,11,Married-civ-spouse,Wife,Female,0,0,40,>50K
43,9,Married-civ-spouse,Husband,Male,0,0,60,<=50K
24,10,Never-married,Not-in-family,Male,0,0,50,<=50K
30,6,Married-civ-spouse,Husband,Male,0,0,40,<=50K
33,11,Never-married,Not-in-family,Male,0,0,70,<=50K
29,13,Never-married,Not-in-family,Female,0,0,40,<=50K
50,9,Married-civ-spouse,Husband,Male,3137,0,47,<=50K
18,7,Never-married,Own-child,Male,0,0,15,<=50K
20,7,Never-married,Own-child,Female,0,0,25,<=50K
45,14,Married-civ-spouse,Husband,Male,0,0,45,>50K
45,15,Married-civ-spouse,Husband,Male,0,0,40,>50K
41,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
42,4,Married-spouse-absent,Not-in-family,Female,0,0,35,<=50K
24,13,Never-married,Not-in-family,Male,0,0,40,<=50K
22,9,Never-married,Unmarried,Male,0,0,35,<=50K
28,9,Married-civ-spouse,Husband,Male,0,0,45,>50K
23,10,Never-married,Own-child,Male,0,0,35,<=50K
21,4,Never-married,Own-child,Female,0,0,38,<=50K
23,13,Never-married,Not-in-family,Female,0,0,20,<=50K
45,10,Divorced,Unmarried,Female,0,0,48,<=50K
41,9,Divorced,Unmarried,Female,0,0,40,<=50K
49,9,Married-civ-spouse,Husband,Male,0,0,40,>50K
38,10,Never-married,Own-child,Female,0,0,40,<=50K
37,9,Never-married,Not-in-family,Male,0,0,40,<=50K
70,13,Widowed,Other-relative,Male,0,0,32,<=50K
24,9,Never-married,Not-in-family,Female,2597,0,40,<=50K
28,13,Never-married,Not-in-family,Female,0,0,40,<=50K
24,11,Never-married,Own-child,Female,0,0,20,<=50K
83,6,Married-civ-spouse,Husband,Male,20051,0,50,>50K
69,16,Married-civ-spouse,Husband,Male,0,0,40,>50K
37,9,Never-married,Unmarried,Female,0,0,40,<=50K
28,13,Never-married,Not-in-family,Female,0,0,40,<=50K
54,10,Divorced,Not-in-family,Female,0,0,40,<=50K
71,9,Married-civ-spouse,Husband,Male,0,2377,45,>50K
56,9,Widowed,Unmarried,Female,0,0,40,<=50K
42,14,Married-civ-spouse,Husband,Male,99999,0,80,>50K
21,9,Never-married,Own-child,Male,0,0,44,<=50K
29,11,Married-civ-spouse,Husband,Male,0,0,40,<=50K
32,13,Never-married,Not-in-family,Male,0,0,50,>50K
31,10,Never-married,Not-in-family,Male,0,0,40,<=50K
38,10,Separated,Not-in-family,Female,4650,0,72,<=50K
55,16,Married-civ-spouse,Husband,Male,0,0,40,>50K
48,9,Married-civ-spouse,Husband,Male,0,0,45,<=50K
58,9,Widowed,Not-in-family,Male,0,0,80,<=50K
23,10,Never-married,Not-in-family,Female,0,0,40,<=50K
28,10,Never-married,Not-in-family,Female,0,0,50,<=50K
49,10,Married-civ-spouse,Husband,Male,0,0,46,<=50K
51,9,Married-spouse-absent,Unmarried,Female,0,0,40,<=50K
23,9,Separated,Own-child,Male,0,0,53,<=50K
40,9,Divorced,Not-in-family,Male,0,0,50,<=50K
59,9,Divorced,Not-in-family,Male,0,0,40,<=50K
47,13,Divorced,Not-in-family,Female,0,0,50,<=50K
37,9,Married-civ-spouse,Husband,Male,0,0,50,<=50K
39,12,Divorced,Unmarried,Male,1506,0,40,<=50K
43,10,Married-civ-spouse,Husband,Male,0,0,60,<=50K
40,11,Married-civ-spouse,Husband,Male,0,0,60,<=50K
48,6,Married-civ-spouse,Husband,Male,0,0,40,>50K
29,5,Never-married,Not-in-family,Female,0,0,48,<=50K
48,10,Married-civ-spouse,Husband,Male,0,0,50,>50K
37,13,Never-married,Not-in-family,Male,0,0,30,<=50K
19,9,Never-married,Not-in-family,Male,4101,0,48,<=50K
28,6,Never-married,Own-child,Female,0,0,30,<=50K
56,3,Married-civ-spouse,Husband,Male,0,0,40,<=50K
45,9,Divorced,Own-child,Male,0,0,60,<=50K
60,10,Married-civ-spouse,Husband,Male,0,0,40,<=50K
53,14,Married-civ-spouse,Husband,Male,0,0,42,>50K
37,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
31,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
29,11,Married-AF-spouse,Husband,Male,0,0,44,>50K
39,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
31,13,Married-civ-spouse,Husband,Male,0,0,40,>50K
42,13,Married-civ-spouse,Husband,Male,15024,0,45,>50K
17,7,Never-married,Own-child,Female,0,0,16,<=50K
19,9,Never-married,Own-child,Female,0,0,20,<=50K
24,13,Never-married,Not-in-family,Male,0,0,32,<=50K
62,9,Married-civ-spouse,Husband,Male,6418,0,40,>50K
34,2,Never-married,Other-relative,Female,0,0,40,<=50K
47,14,Married-civ-spouse,Husband,Male,15024,0,55,>50K
58,13,Never-married,Not-in-family,Female,0,0,62,<=50K
23,11,Never-married,Not-in-family,Female,0,0,36,<=50K
33,9,Never-married,Unmarried,Female,0,0,40,<=50K
76,9,Widowed,Not-in-family,Male,0,0,6,<=50K
40,9,Divorced,Unmarried,Female,0,0,50,<=50K
28,4,Divorced,Unmarried,Female,0,0,50,<=50K
41,10,Married-civ-spouse,Wife,Female,0,0,40,<=50K
46,9,Married-civ-spouse,Husband,Male,7688,0,96,>50K
22,10,Never-married,Not-in-family,Female,0,0,40,<=50K
29,11,Married-civ-spouse,Husband,Male,0,0,40,<=50K
26,9,Never-married,Unmarried,Male,0,0,40,<=50K
31,13,Never-married,Not-in-family,Male,8614,0,40,>50K
22,9,Never-married,Not-in-family,Female,0,0,25,<=50K
41,10,Never-married,Not-in-family,Male,0,0,43,<=50K
29,9,Never-married,Other-relative,Male,0,0,40,<=50K
60,11,Married-civ-spouse,Husband,Male,7298,0,40,>50K
72,9,Married-civ-spouse,Husband,Male,0,0,40,>50K
41,10,Married-civ-spouse,Husband,Male,0,0,65,<=50K
19,10,Never-married,Own-child,Female,0,0,25,<=50K
25,13,Never-married,Own-child,Male,0,0,40,<=50K
24,13,Never-married,Not-in-family,Male,0,0,45,<=50K
59,5,Married-civ-spouse,Husband,Male,0,0,30,<=50K
17,7,Never-married,Own-child,Male,0,0,30,<=50K
25,10,Married-civ-spouse,Husband,Male,2885,0,43,<=50K
29,9,Separated,Not-in-family,Female,0,0,40,<=50K
43,9,Married-civ-spouse,Husband,Male,0,0,55,<=50K
29,10,Never-married,Own-child,Female,0,0,10,<=50K
29,10,Divorced,Unmarried,Male,0,0,40,<=50K
32,10,Married-civ-spouse,Husband,Male,0,0,40,>50K
50,9,Married-civ-spouse,Husband,Male,0,0,45,>50K
43,10,Married-civ-spouse,Husband,Male,0,0,50,<=50K
41,9,Never-married,Unmarried,Female,0,0,40,<=50K
32,13,Married-civ-spouse,Wife,Female,0,0,40,>50K
54,14,Never-married,Not-in-family,Female,0,0,45,>50K
65,9,Married-civ-spouse,Husband,Male,0,0,40,>50K
70,10,Married-civ-spouse,Husband,Male,0,0,40,>50K
53,14,Married-civ-spouse,Husband,Male,0,0,55,>50K
37,13,Married-civ-spouse,Husband,Male,0,1977,60,>50K
21,10,Never-married,Own-child,Male,0,0,30,<=50K
20,9,Never-married,Own-child,Male,0,0,40,<=50K
47,9,Divorced,Unmarried,Male,0,0,38,<=50K
26,9,Married-civ-spouse,Husband,Male,3942,0,45,<=50K
31,15,Never-married,Not-in-family,Male,0,0,50,<=50K
45,10,Married-civ-spouse,Husband,Male,0,0,40,<=50K
35,9,Separated,Unmarried,Female,0,0,40,<=50K
55,13,Married-civ-spouse,Husband,Male,0,0,45,>50K
49,14,Married-civ-spouse,Husband,Male,0,0,50,>50K
33,9,Never-married,Unmarried,Male,0,0,40,<=50K
19,10,Never-married,Own-child,Male,0,0,15,<=50K
48,13,Married-civ-spouse,Husband,Male,0,0,60,>50K
41,10,Divorced,Not-in-family,Male,0,0,40,>50K
29,13,Married-civ-spouse,Husband,Male,0,0,35,>50K
47,14,Married-civ-spouse,Husband,Male,0,0,48,>50K
53,14,Married-civ-spouse,Husband,Male,0,0,40,>50K
19,10,Never-married,Own-child,Female,0,0,10,<=50K
71,9,Divorced,Not-in-family,Female,0,0,16,<=50K
29,10,Never-married,Unmarried,Female,0,0,25,<=50K
43,10,Married-civ-spouse,Husband,Male,0,0,40,<=50K
23,13,Never-married,Not-in-family,Female,0,0,30,<=50K
52,10,Divorced,Not-in-family,Female,0,0,40,<=50K
56,13,Married-civ-spouse,Husband,Male,0,0,40,>50K
28,6,Never-married,Not-in-family,Male,0,0,40,<=50K
44,13,Married-civ-spouse,Husband,Male,0,0,80,<=50K
37,13,Never-married,Not-in-family,Female,0,0,40,<=50K
30,11,Married-civ-spouse,Husband,Male,0,0,50,>50K
31,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
20,10,Never-married,Own-child,Female,0,0,25,<=50K
64,9,Married-civ-spouse,Husband,Male,0,0,65,>50K
45,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
40,10,Never-married,Not-in-family,Male,0,0,50,>50K
19,9,Never-married,Own-child,Male,0,0,52,<=50K
54,13,Divorced,Unmarried,Male,0,0,45,>50K
61,16,Married-civ-spouse,Husband,Male,0,0,40,>50K
18,7,Never-married,Own-child,Female,0,0,20,<=50K
33,11,Never-married,Not-in-family,Male,0,0,40,<=50K
51,9,Separated,Not-in-family,Female,0,0,37,<=50K
54,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
24,10,Married-civ-spouse,Other-relative,Male,0,0,24,<=50K
54,10,Divorced,Unmarried,Female,0,0,40,<=50K
42,13,Married-civ-spouse,Husband,Male,0,0,45,>50K
51,14,Widowed,Unmarried,Male,0,0,50,>50K
41,10,Married-civ-spouse,Wife,Female,0,0,40,>50K
47,12,Separated,Not-in-family,Male,0,1408,40,<=50K
31,10,Divorced,Unmarried,Female,0,0,40,<=50K
21,11,Never-married,Own-child,Male,0,0,40,<=50K
52,10,Divorced,Unmarried,Female,0,0,40,<=50K
20,10,Never-married,Own-child,Female,0,0,15,<=50K
18,9,Never-married,Own-child,Female,0,0,25,<=50K
58,9,Married-civ-spouse,Other-relative,Female,0,0,60,<=50K
23,9,Never-married,Unmarried,Female,0,0,40,<=50K
21,10,Never-married,Not-in-family,Female,0,0,20,<=50K
43,11,Married-civ-spouse,Husband,Male,0,0,40,<=50K
53,9,Divorced,Own-child,Male,0,0,40,<=50K
18,9,Married-civ-spouse,Wife,Female,0,0,40,<=50K
44,13,Married-civ-spouse,Husband,Male,0,0,40,>50K
31,13,Never-married,Not-in-family,Male,0,0,50,<=50K
48,2,Married-civ-spouse,Husband,Male,0,0,40,<=50K
55,14,Divorced,Not-in-family,Female,0,0,35,<=50K
24,10,Never-married,Own-child,Female,0,0,20,<=50K
41,14,Married-civ-spouse,Husband,Male,0,0,40,>50K
35,9,Married-civ-spouse,Husband,Male,0,0,40,>50K
47,11,Divorced,Not-in-family,Female,0,0,40,<=50K
54,10,Married-civ-spouse,Husband,Male,0,0,32,<=50K
40,13,Separated,Not-in-family,Male,0,0,40,<=50K
56,10,Divorced,Unmarried,Female,0,0,48,<=50K
23,11,Never-married,Not-in-family,Male,0,0,40,<=50K
34,9,Married-civ-spouse,Husband,Male,0,0,60,<=50K
27,9,Never-married,Unmarried,Male,0,0,40,<=50K
32,13,Never-married,Not-in-family,Male,0,0,40,>50K
72,10,Married-civ-spouse,Husband,Male,0,0,74,<=50K
43,8,Married-civ-spouse,Husband,Male,0,1579,40,<=50K
32,12,Divorced,Unmarried,Female,0,0,35,<=50K
53,10,Separated,Own-child,Male,0,0,40,<=50K
18,8,Never-married,Own-child,Male,0,0,10,<=50K
38,6,Widowed,Unmarried,Male,114,0,40,<=50K
41,11,Divorced,Own-child,Female,0,0,40,<=50K
29,9,Never-married,Own-child,Male,0,0,45,<=50K
47,10,Married-civ-spouse,Wife,Female,0,0,40,<=50K
56,10,Married-civ-spouse,Wife,Female,0,0,15,<=50K
28,9,Married-civ-spouse,Husband,Male,2829,0,40,<=50K
55,15,Married-civ-spouse,Husband,Male,15024,0,40,>50K
50,13,Married-spouse-absent,Not-in-family,Male,6849,0,40,<=50K
47,7,Divorced,Unmarried,Female,0,0,40,<=50K
42,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
22,10,Never-married,Own-child,Male,0,0,25,<=50K
42,3,Married-civ-spouse,Husband,Male,0,0,44,<=50K
42,10,Divorced,Unmarried,Female,0,0,40,<=50K
46,9,Divorced,Not-in-family,Female,0,0,40,<=50K
45,10,Married-civ-spouse,Husband,Male,15024,0,99,>50K
55,9,Married-civ-spouse,Husband,Male,0,0,55,<=50K
57,13,Married-civ-spouse,Husband,Male,0,0,40,>50K
25,8,Never-married,Own-child,Male,0,0,40,<=50K
43,9,Married-civ-spouse,Husband,Male,0,0,30,<=50K
34,13,Divorced,Not-in-family,Male,0,0,60,<=50K
27,13,Divorced,Other-relative,Female,0,0,40,<=50K
25,9,Never-married,Own-child,Female,2176,0,40,<=50K
37,10,Never-married,Not-in-family,Female,0,0,40,<=50K
48,10,Divorced,Unmarried,Male,0,0,45,<=50K
38,9,Married-civ-spouse,Husband,Male,0,0,45,<=50K
17,6,Never-married,Not-in-family,Male,594,0,30,<=50K
70,11,Married-civ-spouse,Husband,Male,9386,0,50,>50K
37,9,Divorced,Unmarried,Female,0,0,37,<=50K
45,9,Married-civ-spouse,Husband,Male,0,0,46,<=50K
56,9,Married-civ-spouse,Husband,Male,0,0,55,>50K
64,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
35,10,Divorced,Own-child,Female,0,0,38,<=50K
23,9,Never-married,Own-child,Male,0,0,40,<=50K
42,9,Married-civ-spouse,Husband,Male,0,0,90,<=50K
23,10,Never-married,Own-child,Male,0,0,30,<=50K
56,9,Married-civ-spouse,Husband,Male,0,0,40,>50K
41,13,Married-civ-spouse,Husband,Male,0,1887,40,>50K
47,3,Married-civ-spouse,Husband,Male,0,2179,50,<=50K
21,10,Never-married,Own-child,Male,0,0,40,<=50K
29,9,Never-married,Own-child,Male,0,0,40,<=50K
32,10,Married-spouse-absent,Own-child,Male,0,0,50,<=50K
72,5,Widowed,Unmarried,Female,0,0,20,<=50K
69,15,Married-civ-spouse,Husband,Male,99999,0,40,>50K
19,10,Never-married,Other-relative,Male,0,0,25,<=50K
25,13,Never-married,Own-child,Male,0,0,25,<=50K
56,10,Married-civ-spouse,Husband,Male,0,1848,50,>50K
42,14,Never-married,Not-in-family,Female,8614,0,50,>50K
58,13,Divorced,Unmarried,Female,0,0,35,<=50K
24,13,Never-married,Own-child,Male,0,0,40,<=50K
41,11,Married-civ-spouse,Wife,Female,0,0,38,>50K
40,6,Married-civ-spouse,Husband,Male,0,0,40,>50K
25,12,Divorced,Unmarried,Female,0,0,40,<=50K
43,13,Married-civ-spouse,Own-child,Female,0,0,40,>50K
36,9,Never-married,Own-child,Male,0,0,40,<=50K
41,9,Married-civ-spouse,Husband,Male,0,0,40,<=50K
31,13,Never-married,Not-in-family,Female,0,0,40,<=50K
22,9,Never-married,Own-child,Female,0,0,40,<=50K
36,11,Married-civ-spouse,Husband,Male,0,0,40,<=50K
42,6,Married-civ-spouse,Husband,Male,0,0,40,<=50K
29,9,Married-civ-spouse,Husband,Male,0,0,60,<=50K
25,9,Never-married,Unmarried,Female,0,0,46,<=50K
23,13,Never-married,Not-in-family,Male,0,0,40,<=50K
34,9,Separated,Unmarried,Female,0,0,20,<=50K
27,9,Married-civ-spouse,Husband,Male,2580,0,45,<=50K
32,13,Married-civ-spouse,Husband,Male,15024,0,50,>50K
33,10,Married-spouse-absent,Not-in-family,Male,0,0,40,<=50K
38,13,Divorced,Not-in-family,Female,0,0,55,<=50K
39,11,Married-civ-spouse,Husband,Male,0,0,40,<=50K
50,13,Married-civ-spouse,Husband,Male,0,0,40,>50K
32,10,Never-married,Not-in-family,Male,0,0,30,<=50K
40,9,Married-civ-spouse,Husband,Male,0,0,40,>50K
58,10,Married-civ-spouse,Husband,Male,15024,0,40,>50K
20,9,Never-married,Own-child,Female,0,0,20,<=50K
56,13,Married-civ-spouse,Husband,Male,0,0,50,<=50K
30,13,Married-civ-spouse,Husband,Male,0,0,40,<=50K
39,10,Divorced,Unmarried,Female,0,0,39,<=50K
25,12,Never-married,Not-in-family,Male,0,0,50,>50K
33,9,Married-civ-spouse,Husband,Male,0,0,40,>50K
41,13,Never-married,Not-in-family,Male,0,0,40,<=50K
50,10,Divorced,Not-in-family,Male,0,0,40,<=50K
44,10,Married-civ-spouse,Husband,Male,0,0,40,<=50K
27,13,Never-married,Not-in-family,Male,0,0,40,<=50K
27,13,Never-married,Not-in-family,Male,13550,0,40,>50K
58,3,Married-civ-spouse,Husband,Male,0,0,40,<=50K
25,10,Never-married,Own-child,Male,0,0,15,<=50K
31,9,Married-civ-spouse,Wife,Female,0,0,40,<=50K
39,9,Married-civ-spouse,Husband,Male,0,0,50,>50K
55,11,Married-civ-spouse,Husband,Male,0,0,40,>50K
